lab_id,field_id,job_id,submitter,date_collect,date_submitted,project_name,state,country,lat_wgs84,long_wgs84,datum_orig,lat_orig,long_orig,coord_prec_est,depth,locate_desc,sample_source,method_collected,primary_class,specific_name,addl_attr,geologic_age,stratigraphy,mineralization,sample_zone,horizon,saline,organics,ferritic,drainage,prep,mesh_size,collection_protocol,previous_job_id,previous_lab_id, ,
ACC788,67ABE038D1,HM564,"Brosge, William P., and Reiser, Hillard N.",,7/11/1967,E Brooks Range,AK,United States,67.47459689,-150.2194577,(NAD27),67.475,-150.21666,30 seconds,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E610000098CE1CCC05C762C05555A2CB5FDE5040,0101000020110F00008361283136E56FC158E7B83CB0A16341
ACC791,67ABE038E1,HM564,"Brosge, William P., and Reiser, Hillard N.",,7/11/1967,E Brooks Range,AK,United States,67.47459689,-150.2194577,(NAD27),67.475,-150.21666,30 seconds,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E610000098CE1CCC05C762C05555A2CB5FDE5040,0101000020110F00008361283136E56FC158E7B83CB0A16341
ACC793,67ABE038G1,HM564,"Brosge, William P., and Reiser, Hillard N.",,7/11/1967,E Brooks Range,AK,United States,67.47459689,-150.2194577,(NAD27),67.475,-150.21666,30 seconds,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E610000098CE1CCC05C762C05555A2CB5FDE5040,0101000020110F00008361283136E56FC158E7B83CB0A16341
ACC795,67ABE038H1,HM564,"Brosge, William P., and Reiser, Hillard N.",,7/11/1967,E Brooks Range,AK,United States,67.47459689,-150.2194577,(NAD27),67.475,-150.21666,30 seconds,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E610000098CE1CCC05C762C05555A2CB5FDE5040,0101000020110F00008361283136E56FC158E7B83CB0A16341
ACC841,67ABE039A1,HM564,"Brosge, William P., and Reiser, Hillard N.",,7/11/1967,E Brooks Range,AK,United States,67.46209721,-150.1777951,(NAD27),67.4625,-150.175,15 seconds,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E610000002F66E7FB0C562C076212D0093DD5040,0101000020110F000068C0DE75F2E26FC16336EB55EA9F6341
ACC845,67ABE039,HM564,"Brosge, William P., and Reiser, Hillard N.",,7/11/1967,E Brooks Range,AK,United States,67.46209721,-150.1777951,(NAD27),67.4625,-150.175,15 seconds,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E610000002F66E7FB0C562C076212D0093DD5040,0101000020110F000068C0DE75F2E26FC16336EB55EA9F6341
ACC847,67ABE040A,HM564,"Brosge, William P., and Reiser, Hillard N.",,7/11/1967,E Brooks Range,AK,United States,67.46209678,-150.2027958,(NAD27),67.4625,-150.2,15 seconds,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E6100000BD5B934D7DC662C0F66B5FFE92DD5040,0101000020110F0000CC19BE574EE46FC18129EC51EA9F6341
ACC851,67ABE041C,HM564,"Brosge, William P., and Reiser, Hillard N.",,7/11/1967,E Brooks Range,AK,United States,67.46625662,-150.2194567,(NAD27),67.46666,-150.21666,1 minute,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E61000006BAC0ECA05C762C0629C0126D7DD5040,0101000020110F0000B1B0AA2D36E56FC1D74B9A5981A06341
ACC858,67ABE043E,HM564,"Brosge, William P., and Reiser, Hillard N.",,7/11/1967,E Brooks Range,AK,United States,67.46209764,-150.1527845,(NAD27),67.4625,-150.14999,15 seconds,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E6100000BEDA519CE3C462C0F6D6FA0193DD5040,0101000020110F0000151C607096E16FC14643EA59EA9F6341
ACC860,67ABE044A,HM564,"Brosge, William P., and Reiser, Hillard N.",,7/11/1967,E Brooks Range,AK,United States,67.53463267,-148.2427624,(NAD27),67.535,-148.24001,1 second,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E610000092599CB5C48762C07B41F26B37E25040,0101000020110F0000D53F4D9AC4796FC1479A24A737AA6341
ACC861,67ABE044H,HM564,"Brosge, William P., and Reiser, Hillard N.",,7/11/1967,E Brooks Range,AK,United States,67.53463258,-148.2477525,(NAD27),67.535,-148.245,1 second,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E6100000DA5CB196ED8762C0789E916B37E25040,0101000020110F00003BF84B0A0A7A6FC108D24DA637AA6341
ACC862,67ABE044B,HM564,"Brosge, William P., and Reiser, Hillard N.",,7/11/1967,E Brooks Range,AK,United States,67.53546262,-148.2472026,(NAD27),67.53583,-148.24445,1 second,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E61000008F4F6D15E98762C05A48020545E25040,0101000020110F000087D35B63027A6FC1593A31E055AA6341
ACC863,67ABE044D,HM564,"Brosge, William P., and Reiser, Hillard N.",,7/11/1967,E Brooks Range,AK,United States,67.53574259,-148.2497027,(NAD27),67.53611,-148.24695,1 second,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E610000022478490FD8762C0F5C7499B49E25040,0101000020110F0000CE30462D257A6FC1AB4D381260AA6341
ACC864,67ABE044E,HM564,"Brosge, William P., and Reiser, Hillard N.",,7/11/1967,E Brooks Range,AK,United States,67.53546257,-148.2502527,(NAD27),67.53583,-148.2475,1 second,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E6100000C38AE811028862C07598CC0445E25040,0101000020110F0000BD0C6DD42C7A6FC179E6B9DF55AA6341
ACC865,67ABE044F,HM564,"Brosge, William P., and Reiser, Hillard N.",,7/11/1967,E Brooks Range,AK,United States,67.53491256,-148.2499726,(NAD27),67.53528,-148.24722,1 second,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E6100000101B8FC6FF8762C0DBDAE3013CE25040,0101000020110F0000FF04C1EE287A6FC1155A55D841AA6341
ACC866,67ABE044G,HM564,"Brosge, William P., and Reiser, Hillard N.",,7/11/1967,E Brooks Range,AK,United States,67.53491255,-148.2505226,(NAD27),67.53528,-148.24777,1 second,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E610000041D80848048862C0141ED9013CE25040,0101000020110F0000185B0C96307A6FC1A47C3DD841AA6341
ACC867,67ABE045A,HM564,"Brosge, William P., and Reiser, Hillard N.",,7/11/1967,E Brooks Range,AK,United States,67.53602255,-148.2522028,(NAD27),67.53639,-148.24945,1 second,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E6100000B53E9B0B128862C0C98A86314EE25040,0101000020110F0000168E30F7477A6FC1B7682F446AAA6341
ACC868,67ABE045B,HM564,"Brosge, William P., and Reiser, Hillard N.",,7/11/1967,E Brooks Range,AK,United States,67.53546251,-148.2535928,(NAD27),67.53583,-148.25084,1 second,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E6100000DEB4956E1D8862C0C82B8C0445E25040,0101000020110F000067E1924E5B7A6FC105B52ADF55AA6341
ACC869,67ABE046A,HM564,"Brosge, William P., and Reiser, Hillard N.",,7/11/1967,E Brooks Range,AK,United States,67.5360225,-148.2555329,(NAD27),67.53639,-148.25278,1 second,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E610000047B34F532D8862C0E4DA50314EE25040,0101000020110F0000D117B74D767A6FC11F14B8436AAA6341
ACC870,67ABE046B,HM564,"Brosge, William P., and Reiser, Hillard N.",,7/11/1967,E Brooks Range,AK,United States,67.5365725,-148.256083,(NAD27),67.53694,-148.25333,1 second,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E6100000CDA6E9D4318862C0B6DB2E3457E25040,0101000020110F0000232539F57D7A6FC15042424B7EAA6341
ACC871,67ABE046C,HM564,"Brosge, William P., and Reiser, Hillard N.",,7/11/1967,E Brooks Range,AK,United States,67.5368525,-148.256923,(NAD27),67.53722,-148.25417,1 second,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E61000000E6EA5B6388862C0A79196CA5BE25040,0101000020110F00004972B4A5897A6FC1433DB07D88AA6341
ACC872,67ABE046E,HM564,"Brosge, William P., and Reiser, Hillard N.",,7/11/1967,E Brooks Range,AK,United States,67.5374125,-148.2577531,(NAD27),67.53778,-148.255,1 second,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E61000008E3C73833F8862C08BFD65F764E25040,0101000020110F000096B1A232957A6FC175E5A3E29CAA6341
ACC873,67ABE047A,HM564,"Brosge, William P., and Reiser, Hillard N.",,7/11/1967,E Brooks Range,AK,United States,67.54129243,-148.2694139,(NAD27),67.54166,-148.26666,30 seconds,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E61000000876DB099F8862C0081B0189A4E25040,0101000020110F00009F26E874377B6FC162811D332AAB6341
ACC874,67ABE048A,HM564,"Brosge, William P., and Reiser, Hillard N.",,7/11/1967,E Brooks Range,AK,United States,67.54129214,-148.2860943,(NAD27),67.54166,-148.28334,30 seconds,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E6100000DD3B51AF278962C070B8C987A4E25040,0101000020110F000096D66F901F7C6FC11B3C69302AAB6341
ACC875,67ABE048B,HM564,"Brosge, William P., and Reiser, Hillard N.",,7/11/1967,E Brooks Range,AK,United States,67.54129214,-148.2860943,(NAD27),67.54166,-148.28334,30 seconds,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E6100000DD3B51AF278962C070B8C987A4E25040,0101000020110F000096D66F901F7C6FC11B3C69302AAB6341
ACC876,67ABE048D,HM564,"Brosge, William P., and Reiser, Hillard N.",,7/11/1967,E Brooks Range,AK,United States,67.54129214,-148.2860943,(NAD27),67.54166,-148.28334,30 seconds,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E6100000DD3B51AF278962C070B8C987A4E25040,0101000020110F000096D66F901F7C6FC11B3C69302AAB6341
ACC877,67ABE048E,HM564,"Brosge, William P., and Reiser, Hillard N.",,7/11/1967,E Brooks Range,AK,United States,67.54129214,-148.2860943,(NAD27),67.54166,-148.28334,30 seconds,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E6100000DD3B51AF278962C070B8C987A4E25040,0101000020110F000096D66F901F7C6FC11B3C69302AAB6341
ACC878,67ABE050,HM564,"Brosge, William P., and Reiser, Hillard N.",,7/11/1967,E Brooks Range,AK,United States,67.54129214,-148.2860943,(NAD27),67.54166,-148.28334,30 seconds,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E6100000DD3B51AF278962C070B8C987A4E25040,0101000020110F000096D66F901F7C6FC11B3C69302AAB6341
ACC879,67ARR083D,HM564,"Brosge, William P., and Reiser, Hillard N.",,7/11/1967,E Brooks Range,AK,United States,67.53292866,-150.2236447,(NAD27),67.53333,-150.22084,15 seconds,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E610000064F2DD1828C762C04573CF801BE25040,0101000020110F0000F11B277470E56FC1ACD2AF9AF9A96341
ACC880,67ARR084A,HM564,"Brosge, William P., and Reiser, Hillard N.",,7/11/1967,E Brooks Range,AK,United States,67.5704279,-150.336142,(NAD27),67.57083,-150.33333,15 seconds,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E610000098BBD8ACC1CA62C076CE05E481E45040,0101000020110F000090DAC5D88DEB6FC1A9EFCC1B50AF6341
ACD250,68ACH098,HM5085,"Chapman, Robert M.",,7/20/1968,Arctic Engineering Geol,AK,United States,64.96262874,-147.4610859,(NAD27),64.96306,-147.45862,1 second,,,drill hole/well,,soil,,drill hole,,,,,,,,,,,-80 mesh,,,,0101000020E6100000411E4D37C16E62C0571F93B59B3D5040,0101000020110F00001C0EF59F474F6FC1F45D4FD4C84E6241
ACD252,68ACH101,HM5085,"Chapman, Robert M.",,7/20/1968,Arctic Engineering Geol,AK,United States,64.96706897,-147.4546862,(NAD27),64.9675,-147.45222,1 second,,,drill hole/well,,soil,,drill hole,,,,,,,,,,,-80 mesh,,,,0101000020E6100000C57F0DCA8C6E62C017C83F75E43D5040,0101000020110F0000F0B79D92EE4E6FC1111F92D55A4F6241
ACD254,68ACH104,HM5085,"Chapman, Robert M.",,7/20/1968,Arctic Engineering Geol,AK,United States,64.96817908,-147.4494162,(NAD27),64.96861,-147.44695,1 second,,,drill hole/well,,soil,,drill hole,,,,,,,,,,,-80 mesh,,,,0101000020E6100000CEAFFF9D616E62C05E5163A5F63D5040,0101000020110F0000801D973DA54E6FC1C00E4C577F4F6241
ACD360,68ACH204,HM5134,"Chapman, Robert M.",,8/16/1968,Arctic Engineering Geol,AK,United States,64.95373739,-147.5274568,(NAD27),64.95417,-147.52499,15 seconds,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E6100000B14115EDE07062C06FC18C080A3D5040,0101000020110F0000ADDECE2BE3526FC10881C188A44D6241
ACD361,68ACH205,HM5134,"Chapman, Robert M.",,8/16/1968,Arctic Engineering Geol,AK,United States,64.95373739,-147.5274568,(NAD27),64.95417,-147.52499,15 seconds,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E6100000B14115EDE07062C06FC18C080A3D5040,0101000020110F0000ADDECE2BE3526FC10881C188A44D6241
ACD362,68ACH206,HM5134,"Chapman, Robert M.",,8/16/1968,Arctic Engineering Geol,AK,United States,64.95373739,-147.5274568,(NAD27),64.95417,-147.52499,15 seconds,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E6100000B14115EDE07062C06FC18C080A3D5040,0101000020110F0000ADDECE2BE3526FC10881C188A44D6241
ACD363,68ACH207,HM5134,"Chapman, Robert M.",,8/16/1968,Arctic Engineering Geol,AK,United States,64.95373739,-147.5274568,(NAD27),64.95417,-147.52499,15 seconds,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E6100000B14115EDE07062C06FC18C080A3D5040,0101000020110F0000ADDECE2BE3526FC10881C188A44D6241
ACD364,68ACH208,HM5134,"Chapman, Robert M.",,8/16/1968,Arctic Engineering Geol,AK,United States,64.95373739,-147.5274568,(NAD27),64.95417,-147.52499,15 seconds,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E6100000B14115EDE07062C06FC18C080A3D5040,0101000020110F0000ADDECE2BE3526FC10881C188A44D6241
ACD365,68ACH209,HM5134,"Chapman, Robert M.",,8/16/1968,Arctic Engineering Geol,AK,United States,64.95373739,-147.5274568,(NAD27),64.95417,-147.52499,15 seconds,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E6100000B14115EDE07062C06FC18C080A3D5040,0101000020110F0000ADDECE2BE3526FC10881C188A44D6241
ACD366,68ACH210,HM5134,"Chapman, Robert M.",,8/16/1968,Arctic Engineering Geol,AK,United States,64.95373739,-147.5274568,(NAD27),64.95417,-147.52499,15 seconds,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E6100000B14115EDE07062C06FC18C080A3D5040,0101000020110F0000ADDECE2BE3526FC10881C188A44D6241
ACD367,68ACH211,HM5134,"Chapman, Robert M.",,8/16/1968,Arctic Engineering Geol,AK,United States,64.95373739,-147.5274568,(NAD27),64.95417,-147.52499,15 seconds,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E6100000B14115EDE07062C06FC18C080A3D5040,0101000020110F0000ADDECE2BE3526FC10881C188A44D6241
ACD368,68ACH212,HM5134,"Chapman, Robert M.",,8/16/1968,Arctic Engineering Geol,AK,United States,64.98290055,-147.3857959,(NAD27),64.98333,-147.38333,1 minute,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E61000002E0CAA70586C62C01B5EB5D7E73E5040,0101000020110F0000E21007F82F4B6FC163EF309C63516241
ACD369,68ACH213,HM5134,"Chapman, Robert M.",,8/16/1968,Arctic Engineering Geol,AK,United States,64.98290055,-147.3857959,(NAD27),64.98333,-147.38333,1 minute,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E61000002E0CAA70586C62C01B5EB5D7E73E5040,0101000020110F0000E21007F82F4B6FC163EF309C63516241
ACD370,68ACH214,HM5134,"Chapman, Robert M.",,8/16/1968,Arctic Engineering Geol,AK,United States,64.98290055,-147.3857959,(NAD27),64.98333,-147.38333,1 minute,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E61000002E0CAA70586C62C01B5EB5D7E73E5040,0101000020110F0000E21007F82F4B6FC163EF309C63516241
ACD371,68ACH215,HM5134,"Chapman, Robert M.",,8/16/1968,Arctic Engineering Geol,AK,United States,64.98290055,-147.3857959,(NAD27),64.98333,-147.38333,1 minute,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E61000002E0CAA70586C62C01B5EB5D7E73E5040,0101000020110F0000E21007F82F4B6FC163EF309C63516241
ACD372,68ACH216,HM5134,"Chapman, Robert M.",,8/16/1968,Arctic Engineering Geol,AK,United States,64.98290055,-147.3857959,(NAD27),64.98333,-147.38333,1 minute,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E61000002E0CAA70586C62C01B5EB5D7E73E5040,0101000020110F0000E21007F82F4B6FC163EF309C63516241
ACD373,68ACH217,HM5134,"Chapman, Robert M.",,8/16/1968,Arctic Engineering Geol,AK,United States,64.98290055,-147.3857959,(NAD27),64.98333,-147.38333,1 minute,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E61000002E0CAA70586C62C01B5EB5D7E73E5040,0101000020110F0000E21007F82F4B6FC163EF309C63516241
ACD374,68ACH218,HM5134,"Chapman, Robert M.",,8/16/1968,Arctic Engineering Geol,AK,United States,64.98290055,-147.3857959,(NAD27),64.98333,-147.38333,1 minute,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E61000002E0CAA70586C62C01B5EB5D7E73E5040,0101000020110F0000E21007F82F4B6FC163EF309C63516241
ACD375,68ACH219,HM5134,"Chapman, Robert M.",,8/16/1968,Arctic Engineering Geol,AK,United States,64.98290055,-147.3857959,(NAD27),64.98333,-147.38333,1 minute,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E61000002E0CAA70586C62C01B5EB5D7E73E5040,0101000020110F0000E21007F82F4B6FC163EF309C63516241
ACE794,69AOV563CD6,HM5208,"Clark, Allen L.",,6/16/1969,SE Alaska,AK,United States,55.85957725,-133.8582213,(NAD27),55.86,-133.85667,1 second,,,stream/river,,soil,,stream,,,,,,,,,,,-80 mesh,,,,0101000020E61000006107848C76BB60C05C9198A006EE4B40,0101000020110F0000DE5313A1E46B6CC130C9000604BA5C41
ACF036,67AHX160S5T1,HM959,"Hawley, Charles C.",,8/21/1967,Talkeetna Mtns-Central Alaska Range,AK,United States,63.20920612,-149.657636,(NAD27),63.20972,-149.65527,1 second,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E6100000F49B915A0BB562C0F3C22144C79A4F40,0101000020110F00009530827AACC66FC1E292A0B09E746141
ACF037,67AHX160S5T2,HM959,"Hawley, Charles C.",,8/21/1967,Talkeetna Mtns-Central Alaska Range,AK,United States,63.20920612,-149.657636,(NAD27),63.20972,-149.65527,1 second,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E6100000F49B915A0BB562C0F3C22144C79A4F40,0101000020110F00009530827AACC66FC1E292A0B09E746141
ACF038,67AHX160S5T3,HM959,"Hawley, Charles C.",,8/21/1967,Talkeetna Mtns-Central Alaska Range,AK,United States,63.20920612,-149.657636,(NAD27),63.20972,-149.65527,1 second,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E6100000F49B915A0BB562C0F3C22144C79A4F40,0101000020110F00009530827AACC66FC1E292A0B09E746141
ACF039,67AHX160S5T4,HM959,"Hawley, Charles C.",,8/21/1967,Talkeetna Mtns-Central Alaska Range,AK,United States,63.20920612,-149.657636,(NAD27),63.20972,-149.65527,1 second,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E6100000F49B915A0BB562C0F3C22144C79A4F40,0101000020110F00009530827AACC66FC1E292A0B09E746141
ACF040,67AHX160S5T5,HM959,"Hawley, Charles C.",,8/21/1967,Talkeetna Mtns-Central Alaska Range,AK,United States,63.20920612,-149.657636,(NAD27),63.20972,-149.65527,1 second,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E6100000F49B915A0BB562C0F3C22144C79A4F40,0101000020110F00009530827AACC66FC1E292A0B09E746141
ACF041,67AHX160S6T01,HM959,"Hawley, Charles C.",,8/21/1967,Talkeetna Mtns-Central Alaska Range,AK,United States,63.20670602,-149.6595958,(NAD27),63.20722,-149.65723,1 second,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E61000002354A1681BB562C0A6E4C557759A4F40,0101000020110F00003987DCBFC7C66FC16E97CA8251746141
ACF042,67AHX160S6T02,HM959,"Hawley, Charles C.",,8/21/1967,Talkeetna Mtns-Central Alaska Range,AK,United States,63.20670602,-149.6595958,(NAD27),63.20722,-149.65723,1 second,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E61000002354A1681BB562C0A6E4C557759A4F40,0101000020110F00003987DCBFC7C66FC16E97CA8251746141
ACF043,67AHX160S6T03,HM959,"Hawley, Charles C.",,8/21/1967,Talkeetna Mtns-Central Alaska Range,AK,United States,63.20670602,-149.6595958,(NAD27),63.20722,-149.65723,1 second,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E61000002354A1681BB562C0A6E4C557759A4F40,0101000020110F00003987DCBFC7C66FC16E97CA8251746141
ACF044,67AHX160S6T04,HM959,"Hawley, Charles C.",,8/21/1967,Talkeetna Mtns-Central Alaska Range,AK,United States,63.20670602,-149.6595958,(NAD27),63.20722,-149.65723,1 second,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E61000002354A1681BB562C0A6E4C557759A4F40,0101000020110F00003987DCBFC7C66FC16E97CA8251746141
ACF045,67AHX160S6T05,HM959,"Hawley, Charles C.",,8/21/1967,Talkeetna Mtns-Central Alaska Range,AK,United States,63.20670602,-149.6595958,(NAD27),63.20722,-149.65723,1 second,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E61000002354A1681BB562C0A6E4C557759A4F40,0101000020110F00003987DCBFC7C66FC16E97CA8251746141
ACF046,67AHX160S6T06,HM959,"Hawley, Charles C.",,8/21/1967,Talkeetna Mtns-Central Alaska Range,AK,United States,63.20670602,-149.6595958,(NAD27),63.20722,-149.65723,1 second,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E61000002354A1681BB562C0A6E4C557759A4F40,0101000020110F00003987DCBFC7C66FC16E97CA8251746141
ACF047,67AHX160S6T07,HM959,"Hawley, Charles C.",,8/21/1967,Talkeetna Mtns-Central Alaska Range,AK,United States,63.20670602,-149.6595958,(NAD27),63.20722,-149.65723,1 second,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E61000002354A1681BB562C0A6E4C557759A4F40,0101000020110F00003987DCBFC7C66FC16E97CA8251746141
ACF048,67AHX160S6T08,HM959,"Hawley, Charles C.",,8/21/1967,Talkeetna Mtns-Central Alaska Range,AK,United States,63.20670602,-149.6595958,(NAD27),63.20722,-149.65723,1 second,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E61000002354A1681BB562C0A6E4C557759A4F40,0101000020110F00003987DCBFC7C66FC16E97CA8251746141
ACF049,67AHX160S6T09,HM959,"Hawley, Charles C.",,8/21/1967,Talkeetna Mtns-Central Alaska Range,AK,United States,63.20670602,-149.6595958,(NAD27),63.20722,-149.65723,1 second,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E61000002354A1681BB562C0A6E4C557759A4F40,0101000020110F00003987DCBFC7C66FC16E97CA8251746141
ACF050,67AHX160S6T10,HM959,"Hawley, Charles C.",,8/21/1967,Talkeetna Mtns-Central Alaska Range,AK,United States,63.20670602,-149.6595958,(NAD27),63.20722,-149.65723,1 second,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E61000002354A1681BB562C0A6E4C557759A4F40,0101000020110F00003987DCBFC7C66FC16E97CA8251746141
ACF053,67AHX160S6T11,HM959,"Hawley, Charles C.",,8/21/1967,Talkeetna Mtns-Central Alaska Range,AK,United States,63.20670602,-149.6595958,(NAD27),63.20722,-149.65723,1 second,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E61000002354A1681BB562C0A6E4C557759A4F40,0101000020110F00003987DCBFC7C66FC16E97CA8251746141
ACF054,67AHX160S6T12,HM959,"Hawley, Charles C.",,8/21/1967,Talkeetna Mtns-Central Alaska Range,AK,United States,63.20670602,-149.6595958,(NAD27),63.20722,-149.65723,1 second,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E61000002354A1681BB562C0A6E4C557759A4F40,0101000020110F00003987DCBFC7C66FC16E97CA8251746141
ACF151,67AHX006,HM1042,"Hawley, Charles C.",,1/12/1968,S Alaska Range,AK,United States,63.21892655,-149.6459865,(NAD27),63.21944,-149.64362,1 second,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E6100000A706DCEBABB462C0F13C02C9059C4F40,0101000020110F00008A887D600AC66FC1C499A5D3CA756141
ACF152,67AHX002,HM1042,"Hawley, Charles C.",,1/12/1968,S Alaska Range,AK,United States,63.21725652,-149.6451463,(NAD27),63.21777,-149.64278,1 second,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E6100000E4EDEF09A5B462C0131FC80FCF9B4F40,0101000020110F00008A28B0AFFEC56FC1B2FA134197756141
ACF153,67AHX003,HM1042,"Hawley, Charles C.",,1/12/1968,S Alaska Range,AK,United States,63.21753653,-149.6451464,(NAD27),63.21805,-149.64278,1 second,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E6100000ACAAFA09A5B462C08504AD3CD89B4F40,0101000020110F00009F65C2AFFEC56FC14822ABE69F756141
ACF154,67AHX004,HM1042,"Hawley, Charles C.",,1/12/1968,S Alaska Range,AK,United States,63.21809654,-149.6454164,(NAD27),63.21861,-149.64305,1 second,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E61000000EA85040A7B462C0DB556196EA9B4F40,0101000020110F00005CE5BC7102C66FC144AAD531B1756141
ACF155,67AHX005,HM1042,"Hawley, Charles C.",,1/12/1968,S Alaska Range,AK,United States,63.21836654,-149.6456964,(NAD27),63.21888,-149.64333,1 second,,,,,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E6100000329E948BA9B462C09BEB4D6FF39B4F40,0101000020110F0000F272445706C66FC16C8A5A88B9756141
